nid,title,email,phone,address,website,location,budget,rating,opening_hour,closing_hour,treatments
249,Spiral Spa @ Bloo,info@bloolagoon.com,+(62 361) 412 11,"Jalan Silayukti, Manggis, Bali",https://bloolagoon.com/spiral-spa-bloo/,Candidasa,2,5,10:00am,6:00pm,Aromatherapy; Facial; Female Masseuse; Massage; Reflexology
250,Ashyana Spa,info@ashyanacandidasa.com,+(62 363) 415 39,"Jl. Raya Candidasa Beach, Candidasa Amlapura 80851, Bali",http://www.ashyanacandidasa.com/spa-at-ashyana-candidasa/,Candidasa,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Reflexology
251,Alam Asmara Spa,info@gaiada.com,+(62 363) 419 29,"Jalan Raya Candidasa, Candidasa, Bali",https://www.gaiada.com/,Candidasa,2,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Aromatherapy; Facial; Manicure Pedicure; Reflexology
252,Sedona Spa,sri_fatma@hotmail.com,+(62 361) 97 57 70,"Jl. Raya Campuhan, Ubud, Bali",http://www.sedonaspa-ubud.com/,Ubud,2,4,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Facial; Manicure Pedicure
253,Verona Spa,info@gaiada.com,+(62 361) 97 09 75,"Jalan Monkey Forest, Ubud, Bali",https://www.gaiada.com/,Ubud,1,4,10:00am,6:00pm,Female Masseuse; Massage; Facial; Reflexology
254,Spa Hati,spahati@balihati.org,+62 36 974672,"Jl. Raya Andong No. 14, Peliatan, Ubud, Bali",http://www.spahatibali.com/,Ubud,2,4,10:00am,6:00pm,Female Masseuse; Massage; Facial
255,The Kayma Spa,info@kaymaspa.com,+(62 361) 479 2239,"Jalan Monkey Forest, Ubud, Bali",http://www.kaymaspa.com/,Ubud,2,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
257,Zen Bali Spa,contact@zenbalispa.com,+(62 361) 97 09 76,"Jalan Hanoman, Ubud, Bali",http://www.zenbalispa.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Massage; Meditation; Waxing; Aromatherapy; Manicure Pedicure; Reflexology
258,Sahadewa Spa,info@gaiada.com,+(62 361) 97 15 90,"Jalan Hanoman, Ubud, Bali",https://www.gaiada.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
259,Spa Uyah,hoteluyah@naturebali.com,+(62 363) 234 62,"Jl. Ketut Natih, Pantai Timur No. 801, Amed, Bali",http://www.hoteluyah.com/eco-hotel-uyah-amed-bali-spa-3/,Amed,1,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Reflexology
260,Tanaspa,reservations@tanadewa.com,+(62 361) 895 97 40,"Mumbul, Nusa Dua, Bali",http://www.tanadewa.com,Jimbaran,4,4,10:00am,6:00pm,Female Masseuse; Massage; Facial
262,Inggrith Spa and Salon,info@gaiada.com,+(62 361) 8583961 / 0812-3789-7356,"Jalan Nusa Dua Selatan No. 88, Nusa Dua, Bali",https://www.gaiada.com/,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Facial
264,Bali Flower Spa,info@gaiada.com,+(62) 81 79 70 37 83,"Jl. By Pass Nusa Dua ( Main Gate Nusa Dua ), Nusa Dua, Bali",https://www.gaiada.com/,Nusa Dua,1,4,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
265,Nur Salon Traditional,info@gaiada.com,+62 361 975352,"Jl. Hanoman 28 Padang Tegal, Ubud, Bali",http://www.nursalonubud.com,Ubud,2,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
266,Bali Beauty Spot Spa,beautybalispa@gmail.com,+(62 361) 75 43 74,"Jalan Blambangan 20X Kuta, Bali",http://www.beautybalispa.com,Kuta,3,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
267,Damai Spa,resort@thedamai.com,+(62 362) 410 08,"Jl.Damai, Kayuputih, Lovina, Bali",http://www.thedamai.com/,Lovina,3,4,10:00am,6:00pm,Female Masseuse; Massage; Reflexology
268,Devira massage,wawan@deviramassage.com,+(62 361) 744 67 47 / +(62) 851-0044-6747,"Jl. Batubelig, Kerobokan. Bali",http://www.deviramassage.com/,Seminyak,3,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Reflexology
269,Dewi Fortuna Spa & Salon,info@gaiada.com,(+62 361) 77 13 22,"Jln. ByPass Ngurah Rai 38, Jimbaran, Bali",https://www.gaiada.com/,Kuta,3,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Facial; Manicure Pedicure
270,Starchild Spa (formerly Eve Spa) Penestanan,spa2@starchildubudspa.com,+62 813 3865 3977,"Jalan Penestanan Kelod, Ubud, Bali",https://www.gaiada.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
271,StarChild (formerly Eve Spa) Monkey Forest,spa1@starchildubudspa.com,+62 852 3779 1477,"Jalan Monkey Forest, Ubud, Bali",https://www.gaiada.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Facial; Reflexology
273,Beji Ayu Spa,info@bejiayu.com,+(62 361) 97 07 96,"Jl. Monkey Forest, Gang Beji,  Ubud, Bali",http://bejiayu.com,Ubud,1,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology; Facial
274,Kayumanis Spa,experience@kayumanis.com,+(62 361) 70 57 77,"Jalan Yoga Perkanti, Jimbaran, Bali",http://www.kayumanis.com/kayumanis-spa-sanur/,Sanur,4,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy
277,Barong Spa,sales@barong-resort.com,+(62 361) 97 17 59,"Jalan Monkey Forest, Ubud, Bali",http://www.barong-resort.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial
281,Jari Menari,jarimenarinusadua@jarimenari.com,+(62 361) 77 80 84,"Jalan Pratama 88X, Nusa Dua, Bali",http://www.jarimenarinusadua.com/,Nusa Dua,4,4,10:00am,6:00pm,Female Masseuse; Massage
282,Mandara Spa,HiltonBali@mandaraspa.com,+62 361 773377,"Jl Raya Nusa Dua Selatan, Nusa Dua, Bali",https://www3.hilton.com/en/hotels/indonesia/hilton-bali-resort-DPSBAHI/spa/index.html,Nusa Dua,4,4,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
284,Jari Menari Spa,jarimenari@jarimenari.com,+(62 361) 73 67 40,"Jalan Raya Basangkasa 47, Seminyak, Bali",http://www.jarimenari.com/,Seminyak,3,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage
286,Frangipani Esthetics Spa,frangijp@yahoo.co.jp,+(62 361)  771 731 / 774 005,"Jl. By Pass Ngurah Rai Nusa Dua Puri Bendesa I No. 18, Nusa Dua, Bali",http://frangipanibalispa.com/en/,Nusa Dua,4,4,10:00am,6:00pm,Female Masseuse; Massage; Facial
287,Spa Healthland,info@spahealthland.com,+(62 361) 77 35 65,"Jl Amphi, BTDC, Nusa Dua Resorts, Nusa Dua, Bali",http://www.spahealthland.com/,Kuta,3,4,10:00am,6:00pm,Female Masseuse; Massage
288,Carla Spa,carlaspa@ymail.com,,"Jl. Pratama  No.34A, Nusa Dua, Bali.  In front of Sol Beach House Hotel / next to Ulam Restaurant.",http://www.carlaspabali.com,Nusa Dua,1,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
289,Carla Spa Pratama,info@carlaspabali.com,+(62) (0) 85100898881,"Jl. Pratama No. 85B, in front of Peninsula Hotel, Nusa Dua, Bali",http://www.carlaspabali.com,Nusa Dua,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
290,Carla Spa Hang Tuah,info@carlaspabali.com,+(62 361) 882 86 41,"Jl. Hang Tuah No. 39 Sanur Beach, Bali",http://www.carlaspabali.com,Sanur,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
291,Carla Spa Sindu,info@carlaspabali.com,+(62 361) 28 98 80,"Jl. Pantai Sindu, Sanur, Bali",http://www.carlaspabali.com,Sanur,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
292,Carla Spa Tamblingan,info@carlaspabali.com,+(62 361) 926 41 41,"Jl. Danau Tamblingan, Sanur, Bali",http://www.carlaspabali.com,Sanur,1,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
293,Carla Spa Oberoi,info@carlaspabali.com,+(62 361) 367 14 44,"Jl. Kayu Aya No. 18B next to Seminyak Square / Starbucks Coffee, Seminyak, Bali",http://www.carlaspabali.com,Seminyak,1,3,10:00am,6:00pm,Female Masseuse; Hairdresser; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure
294,Carla Spa Dyanapura,info@carlaspabali.com,+(62 361) 794 37 99,"Jl. Camplung Tanduk No. 7 Seminyak, Kuta, Bali",http://www.carlaspabali.com,Seminyak,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
295,Carla Spa Padma,carlaspa@ymail.com,+(62) (0)8123984070 (WA),"Jl. Padma Utara No. 5, Legian, Kuta, Bali",http://www.carlaspabali.com,Legian,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
296,Carla Spa Melasti,carlaspa@ymail.com,+(62) (0)8123984070 (WA),"Jl. Melasti Of Sahadewa, Kuta, Bali",http://www.carlaspabali.com,Legian,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
297,Carla Spa Kartika,info@carlaspabali.com,+(62 361) 804 10 10,"Jl. Kartika Plaza, Kuta, Bali",http://www.carlaspabali.com,Kuta,1,5,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
298,Carla Spa Poppies,info@carlaspabali.com,+(62 361) 804 55 33,"Jl. Poppies Lane 2 No. 5, Kuta, Bali",https://www.gaiada.com/,Kuta,3,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
299,Carla Spa Pantai Kuta,info@carlaspabali.com,+(62 361) 873 33 55,"Jl. Pantai Kuta, Kuta, Bali",http://www.carlaspabali.com,Kuta,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
302,Dazzling Nail and Beauty Salon ,info@gaiada.com,+(62 361) 241371,"Jalan Moch.Yamin 8 No.42 - Renon, Bali",http://axmi.com/,Denpasar,3,4,10:00am,6:00pm,Eyelash Extensions; Facial; Massage; Waxing; Manicure Pedicure
303,Axmi Beauty Salon & Skin Care,info@axmi.com,+(62 361) 231442,"Jalan Hayamwuruk 82 Denpasar, Bali",http://axmi.com/,Jimbaran,3,4,10:00am,6:00pm,Female Masseuse; Hairdresser; Massage; Waxing; Facial; Manicure Pedicure
304,Baliwis Spa,info@gaiada.com,+(62 361) 77 26 26,"Jln. Bypass Lagoon 9, Nusa Dua, Bali",http://baliwis-spa.com/,Lombok- Kuta,4,4,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Aromatherapy; Facial
307,Lemon Tea Spa & Salon,info@gaiada.com,+(62 361) 75 46 79,"Jalan Kartika Plaza No.90, Tuban, Bali",https://www.gaiada.com/,Tabanan,1,5,10:00am,6:00pm,Female Masseuse; Hairdresser; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
309,Ayu Spa,info@gaiada.com,+(62 361) 28 60 99,"Jl Pantai Sindu 17, Sanur, Denpasar, Bali",https://www.gaiada.com/,Denpasar,3,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Facial; Manicure Pedicure; Reflexology
311,Ayur Bali Spa & Wellness,ayurbalispa@yahoo.co.id,+(62 361) 743 55 33,"Jalan Raya Semat Berawa, Gang Flamboyan 4, Canggu, Bali",http://www.ayurbali.com/,Seminyak,1,4,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage
312,Serene Spa and Wellness Center,info@gaiada.com,+(62 361) 8468288,"Jl. Pura Segara , Sawangan, Nusa Dua Selatan , Bali",https://www.swiss-belhotel.com/en-gb/swiss-belhotel-segara,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage
313,Oneworld Retreats ,info@oneworldretreats.com,+(62 361) 28 97 52,"Jl. Suweta, Ubud, Bali",http://www.oneworldretreats.com/,Ubud,3,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
314,Amandari Spa,amandari@aman.com,+62 361 975333,"Kedewatan, Ubud, Bali",https://www.aman.com/resorts/amandari,Ubud,4,3,10:00am,6:00pm,Female Masseuse; Massage; Facial
315,Taman Air Spa,info@tamanairspa.com,+(62 361) 894 73 00,"Jl Sunset Road 88, Kuta, Bali",http://www.tamanairspa.com/,Kuta,3,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
316,Luna Spa,info@gaiada.com,+62 361 758058 / +62 819 9910 4466,"Jl. Padma No. 10 Legian, Kuta, Bali",https://www.gaiada.com/,Legian,1,3,10:00am,6:00pm,Aromatherapy; Manicure Pedicure; Massage; Reflexology
317,Anika Spa,info@anikaspa.com,+(62) 818889369,"Jl Beo No. 5, Kuta, Bali",http://www.anikaspa.com/,Tuban,3,4,10:00am,6:00pm,Aromatherapy; Female Masseuse; Massage; Reflexology
318,Antique Pevonia Botanica,info@gaiada.com,,"Jalan Dukuh Indah (near umalas stable), Br. Semer, Umalas, Kerobokan, Bali",https://www.gaiada.com/,Seminyak,2,4,10:00am,6:00pm,Gay Friendly; Male Masseuse; Massage; Reflexology; Facial
319,Abian Srama Spa,info@gaiada.com,+(62 361) 28 87 92,"Jl. By Pass Ngurah Rai No. 23, Sanur, Bali",https://www.gaiada.com/,Sanur,3,4,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
320,Adams Apple Male Spa,adamsapple.bali@gmail.com,+(62 361) 747 97 99,"Jl. Batu Belig No 69X, Banjar Batu Belig Kangin, Seminyak Bali",http://www.adamsapplespabali.com,Seminyak,2,3,10:00am,6:00pm,Female Masseuse; Massage
321,Agung Sari Spa,agungsarispa@gmail.com,+(62 361) 97 76 44,"Jln. Raya Sanggingan. Sanggingan Ubud, Bali",http://agungsarispa.blogspot.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Reflexology
322,Beji Spa,sales@pertiwiresort.com,+(62 361) 97 52 36,"Jl. Monkey Forest, Ubud, Bali",http://www.pertiwiresort.com/spa.asp,Ubud,2,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
324,Biwana Spa,info@hotelnikkobali-benoabeach.com,+(62 361) 773 577,"JL. Pratama No. 68X, Tanjung Benoa, Nusa Dua, Bali",https://hotelnikkobali-benoabeach.com/experiences/spa/,Nusa Dua,2,4,10:00am,6:00pm,Female Masseuse; Massage; Meditation; Waxing; Aromatherapy; Manicure Pedicure
325,Ubud Bodyworks Center,info@ubudbodyworks.com,+(62 361) 97 57 20,"Jl. Hanoman No 25, Padang Tegal, Ubud Bali",https://www.ubudbodyworks.com/,Ubud,2,4,10:00am,6:00pm,Acupuncture; Chiropractic; Female Masseuse; Male Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
326,Smart Salon & Day Spa,info@smartspa-bali.com,+(62 361) 860 26 40,"Jl. Legian No. 41 Kuta, Bali",http://www.smartspa-bali.com/,Legian,1,3,10:00am,6:00pm,Aromatherapy; Facial; Female Masseuse; Male Masseuse; Manicure Pedicure; Massage; Reflexology
327,Rumah Spa Bali,info@rumahspabali.com,+(62 361) 73 90 73,"Jl. Bali Deli (Dewi Madri), Seminyak, Bali",http://www.rumahspabali.com/new-branch.html,Seminyak,3,4,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
328,Spassion Bali,info@spassion-bali.com,+(62 361) 77 76 61,"Jalan By Pas Ngurah Rai, Nusa Dua, Bali (Next to Taman Mumbul Real Estate)",http://www.spassion-bali.com/,Seminyak,4,4,10:00am,6:00pm,Female Masseuse; Massage
329,Club Med Spa,info@gaiada.com,+(62 361) 77 15 21,"Kawasan Wisata, Nusa Dua, Bali",http://www.clubmed.com.my/cm/resort-bali-indonesia-wellness-centre_p-252-l-AE-v-BALC-r-5-d-000008-ac-vh.html,Kuta,5,5,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
330,Ayodya Spa by Mandara,mandaraspa.ayodyabali@gmail.com,+(62 361) 771102 ext.4400,"Jalan Pantai Mengiat, P.O. Box 46, Nusa Dua, Bali",http://www.ayodyaresortbali.com/,Amed,5,5,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
331,Sunset Spa,info@cendanaresort-spa.com,+(62 361) 97 32 43,"Jl. Monkey Forest Ubud, Bali",http://www.cendanaresort-spa.com/index.php,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Meditation; Facial; Manicure Pedicure; Reflexology
332,Teratai Spa,info@balitamanlovina.com,+(62 362) 411 26,"Jl. Raya Seririt - Singaraja KM.6, Tukad Mungga Lovina - Singaraja, Bali",http://www.balitamanlovina.com/,Lovina,2,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Facial; Reflexology
333,Shangri La Spa,info@gaiada.com,+(62 362) 283 51,"Bondalem, Singaraja, Bali",https://www.gaiada.com/,Tejakula,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Meditation; Facial; Manicure Pedicure; Reflexology
334,Young Generation ,info@gaiada.com,(0361) 8413657,"Jl. Tangkuban Perahu 102 Kerobokan, Seminyak, Bali",https://www.gaiada.com/,Seminyak,2,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Facial; Reflexology
335,Nail Spa Bali,info@nailspabali.com,+62 8123 7210 242,"Jln. Dewi Sita, Padangtegal, Ubud, Bali",https://www.nailspabali.com/,Ubud,2,4,9:00am,9:00pm,Massage; Reflexology; Hairdresser; Waxing; Manicure Pedicure; Facial
336,Namaya Spa,info@gaiada.com,+(62 361) 73 07 30,"Jl Camplung Tanduk, Seminyak, Bali",https://www.accorhotels.com/gb/hotel-5551-the-royal-beach-seminyak-bali-mgallery-by-sofitel/index.shtml,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage
337,Moon Tee Spa,info@moonteespa.com.,+(62 361) 850 10 22,Jalan Taman Ria No. 1 - By Pass Ngurah Rai Nusa Dua,https://plus.google.com/114114750372902845803/about?gl=id&hl=en,Nusa Dua,3,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Facial; Reflexology
338,Natura Spa,info@naturaresortbali.com,+(62 361) 97 86 66,"Laplapan, Ubud, Bali",http://www.naturaresortbali.com/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure
339,Cocoon Spa,info@cocoonmedicalspa.com,+(62) 811 388 2240,"Sunset Road, Legian, Opposite McDonalds at Sunset Star, Legian, Kuta, Bali",http://cocoonmedicalspa.com/,Kuta,3,5,10:00am,6:00pm,Aesthetic; Colon Hydrotherapy; Massage
340,Yeh Spa,info@yehspa.com,+62 361 978 673,"Jl. Raya Sanggingan N0.21 Campuhan,Ubud",https://www.yehspa.com/,Ubud,2,4,10:00am,6:00pm,Female Masseuse; Massage; Reiki; Facial; Manicure Pedicure; Reflexology
341,"Nusa Dua Spa 	",sales@nusaduahotel.com,+(62 361) 77 12 10,"Kawasan Pariwisata Nusa Dua Lot North 4, Nusa Dua, Bali",http://www.nusaduahotel.com/spa/,Kuta,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial
342,Natural Massage & Spa,info@gaiada.com,+(62 361) 863 72 80,"Jalan Legian, No 199. Kuta, Bali",http://naturalspabali.com/,Kuta,1,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
344,Amo Spa Canggu,infos@amospa.com,+(62 361) 275 33 37,"Jl. Pantai Batu Bolong No. 69, Canggu, Bali",https://www.amospa.com/massage-canggu/,Canggu,4,4,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Facial; Reflexology
345,Nestetique Spa Bali,info@gaiada.com,+(62 361) 76 91 20,"Istana Kuta Galeria, Blok 7 - 8, Kuta, Bali",https://www.gaiada.com/,Kuta,3,3,10:00am,6:00pm,Aesthetic; Massage; Facial; Female Masseuse
346,Chic Beauty Salon & Spa,chic2.beauty.salon@gmail.com,+(62 361) 28 91 40,Jl. Danau Tamblingan No. 84 Sanur Denpasar Bali,http://chicsanur.blogspot.com/2011/02/chic-beauty-salon-spa.html,Seminyak,1,3,10:00am,6:00pm,Female Masseuse; Hairdresser; Massage; Waxing; Aromatherapy; Facial; Manicure Pedicure
347,Tirta Ayu Spa Jimbaran ,info@gaiada.com,+(62 361) 3350643,"Jalan Jimbaran Hijau Kelod, Lingkungan Bhuana Gubug, Jimbaran, Kuta Sel., Kabupaten Badung, Bali",http://www.tirtaayuspa.com/en,Jimbaran,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
349,Bali Refresh Spa - Nusa Dua 2,info@gaiada.com,+(62 361) 77 48 80,Jl. By Pass Nusa Dua No 32 ( Main Gate BTDC Nusa Dua ),https://www.gaiada.com/,Nusa Dua,3,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Waxing; Aromatherapy; Facial; Manicure Pedicure; Reflexology
350,Sanda Day Spa,widia@sandaday-spabali.com,+(62 361) 77 03 18,"Jl. By Pass Ngurah Rai Nusa Dua, Bali (near Nusa Dua Post Office)",http://www.sandaday-spabali.com,Canggu,2,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
351,Iman Intuitive Bodywork,suparsanyoman@ymail.com,+62 812 3600 9610,"Jalan Sri Wedari 63X, Ubud, Bali",http://www.imanspa.com/,Ubud,2,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Manicure Pedicure; Facial
352,Inner Glow Seminyak,info@gaiada.com,+(62 361) 713 29 63,"Jalan Camplung Tanduk, Seminyak, Bali",https://www.gaiada.com/,Seminyak,2,4,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
353,Everyday Spa,info@gaiada.com,+(62 361) 76 21 25,"Jalan Raya Kuta No. 129 (beside KCB tours), Kuta, Bali",http://everydayspa.co.id/,Kuta,2,4,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
354,Graha Spa ,sales@grahabali.com,+(62 361) 97 40 53,"Jalan Monkey Forest Ubud, Bali",http://www.grahabali.com/spa.html,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage
359,Anini Raka Spa,info@aniniraka.com,+62 361 975213,"Jl. Raya Tjampuhan, Sanggingan, Ubud, Bali",http://www.aniniraka.com,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
360,Koa Boutique Spa,koashop@gmail.com,+(62) (0)851 0343 3385,"Jl. Danau Tamblingan No 63 Sanur, Bali 80228",https://www.gaiada.com/,Kuta,2,4,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Massage; Reflexology
361,Parwathi Spa,info@matahari-beach-resort.com,+(62 362) 92 312,"Jln Raya Seririt - Gilimanuk, Singaraja, Bali",http://www.matahari-beach-resort.com/,Buleleng,4,4,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
362,Kahyangan Spa,info@grandmegaresortbali.com,+(62 361) 76 76 72,"Jl. By Pass Ngurah Rai No. 234, Simpang Siur Kuta, Bali",http://www.grandmegaresortbali.com,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
363,Jasmine Aromatic House,booking@jasminearomatichouse.com,+(62 361) 75 94 69,"Pertokoan Tuban Plaza No 20 Jl By Pass Ngurah Rai Tuban, Bali",http://www.jasminearomatichouse.com/,Tuban,3,4,10:00am,6:00pm,Aromatherapy; Facial; Female Masseuse; Massage; Reflexology
364,Bali Refresh Spa - Nusa Dua 1,info@gaiada.com,+(62 361) 77 35 34,"Jl. Pantai Mengiat Bualu Village, Nusa Dua, Bali",http://balirefreshspanusadua.com,Nusa Dua,2,4,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Waxing; Aromatherapy; Facial; Manicure Pedicure; Reflexology
367,"Sol Beach House Spa	",sol.beach.house.benoa@melia.com,+(62 361) 77 17 14,"Jalan Pratama, Tanjung Benoa, Nusa Dua, Bali",https://www.melia.com/en/hotels/indonesia/bali/sol-beach-house-bali-benoa/spa.htm,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Reflexology
